gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
24090,25693168,Het randje van de wereld: gedichten en tekeningen van Shel Silverstein,Shel Silverstein,Verzameling van ruim 120 grappige onzin-gedichten met veel bijpassende zwart-witte pentekeningen. Vanaf ca. 10 jaar.,4.30,5:603095|4:313097|3:147375|2:33219|1:18732|total:1115518,0,0,170,Fontein,nl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433849414l/25693168._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433849414l/25693168._SX50_.jpg,9026113528,,https://www.goodreads.com/book/show/25693168-het-randje-van-de-wereld
24091,3149558,Despoilers of the Golden Empire,Randall Garrett,"THE CONQUERING ALIENS<br /><br />From far, far away the ship of Commander Frank with his squad of warriors with the latest of modern technology landed upon the vast land.<br /><br />Their quest?<br /><br />A metal of great power. Element Seventy Nine.<br /><br />Gold!<br /><br />With Element Seventy Nine, they could make the powerful Gold-179!<br /><br />Ruthless and powerful, Commander Frank kept his troops in line with an iron fist. Nor was it just their flashing weapons that conquered this vast empire.<br /><br />But could the valiant Viceroy hold onto his power in a civilization of alien treachery?<br /><br />But is all this what it seems to be?<br /><br />Find out in this masterpiece of trickery by the devilish Randall Garrett.<br /><br />A SCIENCE FICTION TALE YOU DON'T HAVE TO READ TO BELIEVE",3.41,5:7|4:9|3:13|2:8|1:0|total:37,22,6,72,Indypublish.com,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/3149558-despoilers-of-the-golden-empire
24092,21189602,Critical Miscellanies (Vol. 3 of 3) Essay 7: W.R. Greg: A Sketch,John Morley,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/21189602-critical-miscellanies-vol-3-of-3-essay-7
24093,22803022,The Root of Evil,Eunice Loecher,"Another murder? A treasure hunt? What next? Zita Stillman and her lifelong friend Zinnia Blossom Winwood become embroiled yet again in the unexpected events in the small town of Arbor Vale, Wisconsin. Another mysterious guest at Zita's bed-and-breakfast? A gruesome discovery in the attic of the Arbor Vale Hotel? And what about Pearl and Ruby, the two ""eccentric"" sisters who live there? What do they think of Zita recently inheriting their lifelong home--a home that comes with a history of ladies of the evening, gangsters and bootleggers? What next indeed?",4.33,5:5|4:6|3:1|2:0|1:0|total:12,7,6,188,Createspace Independent Publishing Platform,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406510917l/22803022._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406510917l/22803022._SX50_.jpg,1500234001,9781500234003,https://www.goodreads.com/book/show/22803022-the-root-of-evil
24094,6909532,The Beautiful Wretch; The Pupil of Aurelius; And the Four Macnicols,William   Black,This is a pre-1923 historical reproduction that was curated for quality. Quality assurance was conducted on each of these books in an attempt to remove books with imperfections introduced by the digitization process. Though we have made best efforts - the books may have occasional errors that do not impede the reading experience. We believe this work is culturally important and have elected to bring the book back into print as part of our continuing commitment to the preservation of printed works worldwide.,5.00,5:2|4:0|3:0|2:0|1:0|total:2,1,0,296,BiblioLife,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0559066775,9780559066771,https://www.goodreads.com/book/show/6909532-the-beautiful-wretch-the-pupil-of-aurelius-and-the-four-macnicols
24095,11304690,"Punch, or the London Charivari, Vol. 158, 1920-05-12",Owen Seaman,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,2940012019813,https://www.goodreads.com/book/show/11304690-punch-or-the-london-charivari-vol-158-1920-05-12
24096,32467023,En Route,Maria Tzoutzopoulou,"“En Route” is a story about life's journeys. Peter, Arete, Helen, and Nikolas, with their suitcases packed with life’s gifts, find its essence at last: the real and eternal love all people seek and hope to find through others from the moment they are born — the everlasting love that has the power to transform everything en route.<br /><br /><a target=""_blank"" href=""http://www.blurb.com/b?ebook=596608"" rel=""nofollow"">http://www.blurb.com/b?ebook=596608</a>",5.00,5:19|4:0|3:0|2:0|1:0|total:19,11,4,108,,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475650397l/32467023._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475650397l/32467023._SY75_.jpg,,,https://www.goodreads.com/book/show/32467023-en-route
24097,5822721,The Story of Red Feather. A Tale of the American Frontier,Edward S. Ellis,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",3.40,5:1|4:1|3:2|2:1|1:0|total:5,2,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/5822721-the-story-of-red-feather-a-tale-of-the-american-frontier
24098,11531806,金剛般若波羅蜜經 (The Diamond Sutra),Kumarajiva,"The Diamond Sūtra (Sanskrit: Vajracchedikā Prajñāpāramitā Sūtra), is a short and well-known Mahāyāna sūtra from the Prajñāpāramitā, or ""Perfection of Wisdom"" genre, and emphasizes the practice of non-abiding and non-attachment.<br />[Copied from Wikipedia]",3.00,5:0|4:0|3:1|2:0|1:0|total:1,0,0,,Chinese Buddhist Electronic Text Association (CBETA),zho,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/11531806
24099,29753261,杀死一只知更鸟（畅销全球的“良知启蒙”，伴随成长的勇气之书）,Harper Lee,编辑推荐:<br />《杀死一只知更鸟》获1961年普利策奖。 美国图书馆借阅率最高的书，英国青少年*喜爱的小说之一。 美国中学推荐课外读物。 由小说改编的电影获第25届奥斯卡三项大奖。 美国电影协会评选的“100名银幕英雄与恶人”中，派克主演的芬奇律师名列英雄第一位。 作为史上受喜爱的小说之一，《杀死一只知更鸟》已获得显赫声誉。它赢得过普利策奖，被翻译成四十多种语言，在世界范围内售出超过三千万册，并曾被拍成，备受欢迎的电 影。——哈珀·柯林斯出版集团 斯塔尔六月对北卡罗来纳州律师协会发表演说时，自比为《杀死一只知更鸟》中勇敢的南方白人律师阿蒂克斯·芬奇。斯塔尔凭着他的道德优越感，不把规则、秩序和正直放在眼里， 这样一个人居然自比为芬奇，实在令我和比尔难以忍受。——希拉里·克林顿<br />内容简介:<br />《杀死一只知更鸟》讲述了再二十世纪三十年代，大萧条时期美国南部的一个小镇，三个孩子平静的生活被两桩冤案彻底打破。传闻与事实，坚强与软弱，正义与邪恶，忠诚与背叛， 他们在痛苦与矛盾中艰难地拨开生活的重重迷雾，见证了人性的污秽与光辉，理解了真相的残忍与无奈，也感受了人间的温暖与真情。<br />作者简介:<br />哈珀·李，生于美国阿拉巴马州，曾被授予普利策小说奖ࡡ,4.27,5:2116110|4:1206912|3:524713|2:137738|1:72653|total:4058126,77,2,360,,zho,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/29753261
24100,12713035,Jephthas bok En Minnes-S?ng i Isra?l,Johan Jacob Nervander,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3655228368,9783655228364,https://www.goodreads.com/book/show/12713035-jephthas-bok-en-minnes-s-ng-i-isra-l
24101,17412071,Egocentric Orbit,John Cory,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,2.91,5:2|4:4|3:7|2:8|1:1|total:22,20,1,,"Amazon Digital Services, Inc.",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/17412071-egocentric-orbit
24102,26566154,"Owen Clancy's Happy Trail; Or, the Motor Wizard in California",Burt L. Standish,"No, it was not an earthquake that happened in the city of Los Angeles, California, on that beautiful sun-shiny morning. It was just a tow-headed, cross-eyed youth shaking things up at the corner of Sixth and Main in an attempt to find his father. And not one corner of the cross streets was involved, but all four corners. The upheaval that followed this search for a missing relative, extended in several directions, so that a very small cause led up to remarkably large results.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,52,Createspace Independent Publishing Platform,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444603540l/26566154._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444603540l/26566154._SX50_.jpg,1516873823,9781516873821,https://www.goodreads.com/book/show/26566154-owen-clancy-s-happy-trail-or-the-motor-wizard-in-california
24103,144423,Cousin Henry,Anthony Trollope,"Cousin Henry, first published in 1879, is perhaps the most unusual and intriguing of Trollope's shorter novels. Trollope's masterly handling of the novel's unlikely hero, a tiresome and timid coward, is notable for its insight and compassion.",3.55,5:66|4:167|3:177|2:37|1:7|total:454,347,48,336,"Oxford University Press, USA",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0192817841,9780192817846,https://www.goodreads.com/book/show/144423.Cousin_Henry
24104,35125,Alien,Alan Dean Foster,"Based on the screenplay by Dan O'Bannon. The crew of the spaceship Nostromo wake from cryogenic sleep to distress signals from an unknown planet. One is attacked when they investigate a derelict alien craft. Safely on their way back to Sol, none foresee the real horror about to begin.",4.09,5:6729|4:5680|3:3307|2:655|1:199|total:16570,15619,295,270,Grand Central Publishing,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332019229l/35125._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332019229l/35125._SY75_.jpg,2290011150,9782290011157,https://www.goodreads.com/book/show/35125.Alien
24105,20701708,For the Master's Sake A Story of the Days of Queen Mary,Emily Sarah Holt,"Emily Sarah Holt (1836-1893) was an English novelist. She wrote about fifty books, mainly for children. Most of her work can be classified as historical novels. Her work has a Protestant religious theme. Amongst her works are Mistress Margery (1868), Ashcliffe Hall (1870), The Well in the Desert (1872), The White Rose of Langley (1875), Clare Avery (1876), Imogen (1876), For the Master's Sake (1877), Earl Hubert's Daughter (1880), The Maidens' Lodge (1880), A Forgotten Hero (1883), Ye Olden Time (1884), The Lord Mayor (1884), Wearyholme (1884), The Lord of the Marches (1884), A Tangled Web (1885), Our Little Lady (1887), Out in the Forty-Five (1888), In Convent Walls (1888), King and Priest (1888), The King's Daughters (1888), It Might Have Been (1889), The White Lady of Hazelwood (1891), Countess Maud (1892), All's Well (1893), One Snowy Night (1893), The Harvest of Yesterday (1893), Princess Adelaide (1893), Through the Storm (1895), Lights in the Darkness (1896), and The Gold that Glitters (1896).",4.00,5:1|4:1|3:1|2:0|1:0|total:3,1,1,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20701708-for-the-master-s-sake-a-story-of-the-days-of-queen-mary
24106,35905770,一九八四,George Orwell,"Among the seminal texts of the 20th century, <i>Nineteen Eighty-Four</i> is a rare work that grows more haunting as its futuristic purgatory becomes more real. Published in 1949, the book offers political satirist George Orwell's nightmare vision of a totalitarian, bureaucratic world and one poor stiff's attempt to find individuality. The brilliance of the novel is Orwell's prescience of modern life--the ubiquity of television, the distortion of the language--and his ability to construct such a thorough version of hell. Required reading for students since it was published, it ranks among the most terrifying novels ever written.",4.17,5:1252115|4:894483|3:401905|2:107370|1:54666|total:2710539,5,0,316,志文出版社,zho,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501768104l/35905770._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501768104l/35905770._SX50_.jpg,,9789575455286,https://www.goodreads.com/book/show/35905770
