gutenberg_id,goodreads_id,goodreads_title,goodreads_author,goodreads_description,goodreads_average_rating,goodreads_rating_dist,goodreads_ratings_count,goodreads_text_reviews_count,goodreads_num_pages,goodreads_publisher,goodreads_language_code,goodreads_image_url,goodreads_small_image_url,goodreads_isbn,goodreads_isbn_13,goodreads_link
41241,27589898,The Progress Of The Marbling Art From Technical Scientific Principles: With A Supplement On The Decoration Of Book Edges,Josef Halfer,"Thank you for checking out this book by Theophania Publishing. We appreciate your business and look forward to serving you soon. We have thousands of titles available, and we invite you to search for us by name, contact us via our website, or download our most recent catalogues. No product finds so many and ample applications as color. Nearly every trade requires it for the decoration of its products so as to adapt them more generally and pleasantly to the present demands. The art of marbling is that branch of our trade, in which color is brought into use for the decoration of bindings, yet it has not found the desirable general introduction into our book-binderies because practical men have not so intently employed their time and endeavors, to overcome the difficulties, which resist its general application. Who could solve easier and more correctly than the mechanics, to whom these difficulties and obstacles offer themselves in practice? He is the only one to find the remedy, scientific men not possessing sufficient technical knowledge. Only he is ready and able to stand up for such special trades, to work and to fight for them, who is himself interested and who not only learned to understand the art of marbling from former instructions and traditions, but from his own practical experience. To him only, will it be possible to gain by close study true points, on which to further develop the whole subject. My original plan was, not only to remove the technical difficulties of the art of marbling, but also to ascertain the correct colors from the mass at present manufactured, for the purpose of manufacturing marbling colors. But in this I did not succeed as easily as I expected. Every color manufactory possesses another system to produce its products, and after thousands of experiments I was finally forced to resort to chemistry for the purpose of gaining a knowledge of the raw products viz: earths, metals, acids, bases and their conditions and qualities in order to study their compositions and precipitations, the coloring composite of lake colors and their bodies, and to subject them to investigation on their effects on marbling size. This was a tiresome work which demanded much patience and pertinacity. During these investigations, I have learned to know the influence of sizing upon colors and how it hindered or expedited a beautiful marbling or comb edging.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,98,Createspace Independent Publishing Platform,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1503050475,9781503050471,https://www.goodreads.com/book/show/27589898-the-progress-of-the-marbling-art-from-technical-scientific-principles
41242,30165203,"American Gods (American Gods, #1)",Neil Gaiman,"Days before his release from prison, Shadow's wife, Laura, dies in a mysterious car crash. Numbly, he makes his way back home. On the plane, he encounters the enigmatic Mr Wednesday, who claims to be a refugee from a distant war, a former god and the king of America.<br /> <br />Together they embark on a profoundly strange journey across the heart of the USA, whilst all around them a storm of preternatural and epic proportions threatens to break.<br /><br />Scary, gripping and deeply unsettling, <i>American Gods</i> takes a long, hard look into the soul of America. You'll be surprised by what - and who - it finds there...<br /><br /><i>This is the author's preferred text, never before published in the UK, and is about 12,000 words longer than the previous UK edition.</i><br /><br />",4.11,5:294683|4:235870|3:110632|2:33346|1:13530|total:688061,207708,9340,635,William Morrow,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462924585l/30165203._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462924585l/30165203._SY75_.jpg,,,https://www.goodreads.com/book/show/30165203-american-gods
41243,22462967,Brooks's Readers: First Year,Stratton Duluth Brooks,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22462967-brooks-s-readers
41244,20786351,"With the Battle Fleet Cruise of the Sixteen Battleships of the United States Atlantic Fleet from Hampton Roads to the Golden Gate, December, 1907-May, 1908",Franklin Matthews,"Excerpt from With the Battle Fleet: Cruise of the Sixteen Battleships of the United States Atlantic Fleet From Hampton Roads to the Golden Gate, December, 1907 May, 1908<br /><br />Arrived Possession Bar, Chile, January 31, 1908; sailed February 1, 1908; knots; time, 9 days.<br /><br />Arrived Punta Arenas, Chile, February 1, 1908; sailed February 7, 1908; 75 knots; time, 9 hours.<br /><br />Arrived Callao, Peru, February 20, 1908; sailed February 29, 1908; knots; time, 12 days 10 hours.<br /><br />Arrived Magdalena Bay, Mexico, March 12, 1908; sailed April 11, 1908; knots; time, 12 days 23 hours.<br /><br />Arrived San Diego, Cal., April 14, 1908; sailed April 18, 1908; 590 knots; time, 2 days 21 hours.<br /><br />Arrived San Pedro, Cal., April 18, 1908; sailed April 25, 1908; 75 knots; time, 9 hours.",3.71,5:3|4:0|3:3|2:1|1:0|total:7,4,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/20786351-with-the-battle-fleet-cruise-of-the-sixteen-battleships-of-the-united-st
41245,22855640,"A Guide to the Virginia Springs giving, in addition to the routes and distances, a description of the springs and also of the natural curiosities of the state",John Jennings Moorman,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22855640-a-guide-to-the-virginia-springs-giving-in-addition-to-the-routes-and-di
41246,33989503,"A Journey to Crete, Costantinople, Naples and Florence: Three Months Abroad",Anna Vivanti,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/33989503-a-journey-to-crete-costantinople-naples-and-florence
41247,24956920,Ten Thousand a-Year. Volume 3.,Samuel Warren,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/24956920-ten-thousand-a-year-volume-3
41248,22573272,With the Zionists in Gallipoli,John Henry Patterson,"This historic book may have numerous typos and missing text. Purchasers can usually download a free scanned copy of the original book (without typos) from the publisher. Not indexed. Not illustrated. 1916 edition. Excerpt: ... CHAPTER IV FORMATION OF THE ZION MULE CORPS From the days of my youth I have always been a keen student of the Jewish people, their history, laws and customs. Even as a boy I spent the greater part of my leisure hours poring over the Bible, especially that portion of the Old Testament which chronicles battles, murders, and sudden deaths, little thinking that this Biblical knowledge would ever be of any practical value in after life. It was strange, therefore, that I, so imbued with Jewish traditions, should have been drawn to the land where the Pharaohs had kept the Children of Israel in bondage for over four hundred years; and it was still more strange that I should have arrived in Egypt just at the psychological moment when General Sir John Maxwell, the Commander-in-Chief, was looking out for a suitable officer to raise and command a Jewish unit. Now, such a thing as a Jewish unit had been unknown in the annals of the world for some two thousand years--since the days of the Maccabees, those heroic Sons of Israel who fought so valiantly, and for a time so successfully, to wrest Jerusalem from the grasp of the Roman legions. It had happened that there had come down to Egypt out of Palestine many hundreds of people who had fled from thence to escape the wrath of the Turks. These people were of Russian nationality but of Jewish faith, and many of them strongly desired to band themselves together into a fighting host and place their lives at the disposal of England, whom the Jews have recognised as their friend and protector from time immemorial. Indeed, by many it is held that the British people are none other than some of the lost tribes; moreover, we have taken so much of Jewish national life for our own, mainly owing to our strong...",4.00,5:3|4:3|3:1|2:1|1:0|total:8,4,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/22573272-with-the-zionists-in-gallipoli
41249,8089128,Among the Humorists and After-Dinner Speakers : A New Collection of Humorous Stories and Anecdotes (Vol. 1),William Patten,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,288,P. F. Collier & Son,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1272226945l/8089128._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1272226945l/8089128._SY75_.jpg,,,https://www.goodreads.com/book/show/8089128-among-the-humorists-and-after-dinner-speakers
41250,18902973,Mearing Stones Leaves from my Note-Book on Tramp in Donegal,Joseph      Campbell,This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery.,3.45,5:5|4:7|3:5|2:3|1:2|total:22,11,1,,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/18902973-mearing-stones-leaves-from-my-note-book-on-tramp-in-donegal
41251,19306957,Cours Familier de Littérature (Volume 14) Un Entretien par Mois (French Edition),Alphonse de Lamartine,,0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,https://www.goodreads.com/book/show/19306957-cours-familier-de-litt-rature-volume-14-un-entretien-par-mois
41252,27373547,The Assault: Germany Before the Outbreak and England in War-Time,Frederic William Wile,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,430,Palala Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1342100905,9781342100900,https://www.goodreads.com/book/show/27373547-the-assault
41253,32410768,History of the Reformation in the Sixteenth Century; Volume 3-5,Jean-Henri Merle d'Aubigné,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",0.00,5:0|4:0|3:0|2:0|1:0|total:0,0,0,,Wentworth Press,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1363206338,9781363206339,https://www.goodreads.com/book/show/32410768-history-of-the-reformation-in-the-sixteenth-century-volume-3-5
